,data,precipitacao,pressao_atmosferica,radiacao,umidade_relativa,velocidade_media_vento
465,2018-12-03,30.549999999999997,132058.2125,129501.24672071393,10945.791666666666,106.15416666666665
466,2018-12-04,30.549999999999997,132045.90833333333,129725.38838738059,10945.166666666668,106.42083333333333
467,2018-12-05,30.875,132035.5,129777.18481595202,10946.916666666666,106.46249999999999
468,2018-12-06,30.883333333333333,132035.12083333335,129724.9514826187,10955.0,106.95833333333333
469,2018-12-07,31.066666666666666,132036.55416666667,129066.48957785677,10968.958333333334,106.34166666666667
470,2018-12-08,32.63333333333333,132040.11666666667,129306.76338738059,10972.833333333334,105.92916666666667
471,2018-12-09,32.30833333333333,132041.38333333333,130858.11457785679,10960.75,106.52083333333333
472,2018-12-10,31.616666666666667,132040.7625,132541.16576833295,10944.041666666668,107.225
473,2018-12-11,31.308333333333334,132040.62916666668,134427.15743499965,10927.291666666668,107.92916666666666
474,2018-12-12,31.099999999999998,132041.24583333332,135459.83362547582,10912.458333333332,108.0875
475,2018-12-13,31.099999999999998,132039.27916666667,136656.9229111901,10900.375,108.8875
476,2018-12-14,30.275,132032.57916666666,138363.67767309488,10881.666666666668,109.57916666666667
477,2018-12-15,30.008333333333333,132025.32083333333,139841.71695880918,10864.375,110.23333333333333
478,2018-12-16,30.0,132019.90416666667,140771.25148261868,10850.916666666666,110.95416666666667
479,2018-12-17,30.0,132019.27916666667,141603.89314928534,10843.166666666666,111.30833333333334
480,2018-12-18,30.125,132017.65416666667,143178.70267309487,10829.875,111.525
481,2018-12-19,30.125,132014.05833333335,143133.57291119013,10827.0,111.48333333333333
482,2018-12-20,30.125,132004.49166666667,143897.93005404726,10827.583333333334,111.4125
483,2018-12-21,30.625,131993.41666666666,143955.34076833297,10831.208333333332,111.95833333333333
484,2018-12-22,30.708333333333332,131983.875,144064.89314928537,10826.416666666668,112.07083333333334
485,2018-12-23,30.924999999999997,131975.35,144850.0121969044,10821.0,112.27916666666667
486,2018-12-24,32.50833333333333,131964.20416666666,145062.17886357105,10827.916666666666,112.51666666666667
487,2018-12-25,32.608333333333334,131952.3375,144770.02053023776,10830.5,112.65416666666667
488,2018-12-26,32.75833333333333,131941.30000000002,144508.16825751046,10832.166666666668,112.65833333333333
489,2018-12-27,32.78333333333333,131930.67916666667,143455.7302140322,10834.583333333332,112.5125
490,2018-12-28,32.80833333333333,131919.8,143034.51473784173,10837.75,112.50416666666666
491,2018-12-29,32.80833333333333,131907.74583333332,143469.5784633319,10832.5,112.45416666666667
492,2018-12-30,32.80833333333333,131896.81666666668,144017.19679666526,10824.625,112.73333333333333
493,2018-12-31,32.80833333333333,131890.72962962964,143537.1801299986,10821.550925925925,112.55833333333332
494,2019-01-01,32.80833333333333,131889.51296296297,143431.71846333193,10818.75925925926,112.67083333333333
495,2019-01-02,32.75833333333333,131887.38796296297,144260.07957444305,10818.75925925926,112.19166666666666
496,2019-01-03,32.224999999999994,131873.31296296295,145917.90457444303,10800.842592592593,111.74166666666666
497,2019-01-04,33.9,131857.4587962963,146791.01192738418,10777.800925925925,112.55
498,2019-01-05,34.333333333333336,131844.6671296296,146337.16543615612,10777.467592592593,112.83333333333334
499,2019-01-06,34.35,131834.32546296297,145851.59043615614,10777.38425925926,112.86666666666666
