,data,precipitacao,pressao_atmosferica,pressao_max,pressao_min,radiacao,temperatura_do_ar,temperatura_orvalho,temperatura_max,temperatura_min,temperatura_orvalho_max,temperatura_orvalho_min,umidade_max,umidade_min,umidade_relativa,direcao_vento,rajada_max,velocidade_media_vento
0,2015-01-01,0.0,961.8375,962.2,961.5875,2871.6428571428573,27.3875,18.075,28.058333333333334,26.58333333333333,18.820833333333333,17.5,65.70833333333333,59.29166666666666,62.083333333333336,177.08333333333334,4.3125,1.85
1,2015-01-02,0.0,1923.4708333333333,1924.1291666666668,1922.8916666666669,5032.978571428572,55.3,37.15416666666667,57.170833333333334,53.49166666666666,38.5875,35.75,131.08333333333331,116.0,123.625,362.0,9.287500000000001,3.8
2,2015-01-03,0.9583333333333334,2887.1041666666665,2888.1125,2886.0291666666667,6866.435714285715,81.90416666666667,56.94583333333333,84.99166666666667,79.32083333333333,58.97083333333333,54.954166666666666,202.33333333333331,179.25,191.70833333333331,506.2083333333333,15.216666666666669,6.304166666666667
3,2015-01-04,2.1,3852.5249999999996,3853.820833333333,3851.1375,8573.535714285714,104.97500000000001,75.975,108.90833333333333,101.64999999999999,78.49166666666666,73.425,285.25,256.125,271.8333333333333,717.5833333333333,20.533333333333335,8.3125
4,2015-01-05,2.341666666666667,4818.6375,4820.1375,4816.954166666666,9957.742857142857,128.17916666666667,96.07083333333333,132.69166666666666,124.21666666666665,99.08333333333333,93.02083333333333,371.4583333333333,336.8333333333333,355.41666666666663,879.2916666666666,24.225,10.016666666666667
5,2015-01-06,3.833333333333334,5785.858333333333,5787.633333333333,5783.891666666666,11517.292857142858,151.68333333333334,115.69583333333333,156.8,147.17499999999998,119.27083333333333,112.13333333333333,454.3333333333333,414.54166666666663,435.7083333333333,1002.0,28.020833333333332,11.666666666666668
6,2015-01-07,4.258333333333334,6751.3083333333325,6753.454166666666,6749.179166666667,13821.714285714286,175.7,134.06666666666666,181.39166666666668,170.42916666666665,138.4125,129.83333333333331,532.375,486.8333333333333,510.5,1175.2916666666665,32.36666666666667,13.245833333333334
7,2015-01-08,4.258333333333334,7715.8875,7718.3125,7713.504166666667,16536.045054945054,202.15833333333333,151.72916666666666,208.67083333333335,196.01666666666665,156.94583333333333,146.71666666666667,599.9166666666666,546.0833333333334,573.8333333333334,1377.125,36.0875,14.8875
8,2015-01-09,4.258333333333334,8679.745833333332,8682.3875,8677.120833333334,19415.075824175823,229.29999999999998,168.87916666666666,236.80416666666667,222.3083333333333,175.0125,162.94583333333333,663.375,600.6666666666666,633.1666666666666,1550.4583333333333,39.3,16.2875
9,2015-01-10,4.258333333333334,9643.245833333332,9646.145833333334,9640.429166666667,22141.918681318683,257.24583333333334,186.13333333333333,265.7125,249.33749999999998,193.1375,179.23333333333332,723.7916666666666,652.2083333333334,689.3333333333333,1694.625,42.75416666666666,17.883333333333333
10,2015-01-11,4.258333333333334,10606.5875,10609.729166666666,10603.508333333333,25172.09010989011,286.1333333333333,203.9375,295.4916666666667,277.3833333333333,212.04583333333332,196.42499999999998,783.5,704.1666666666666,744.4166666666666,1829.4583333333333,46.69166666666666,19.6375
11,2015-01-12,4.258333333333334,11569.954166666666,11573.4375,11566.483333333334,28222.797252747252,315.1875,222.21666666666667,325.3833333333333,305.55833333333334,231.17083333333332,213.84166666666667,843.7083333333334,756.2083333333333,800.5416666666666,2001.5416666666665,51.49166666666667,21.541666666666668
