,data,precipitacao,pressao_atmosferica,pressao_max,pressao_min,radiacao,temperatura_do_ar,temperatura_orvalho,temperatura_max,temperatura_min,temperatura_orvalho_max,temperatura_orvalho_min,umidade_max,umidade_min,umidade_relativa,direcao_vento,rajada_max,velocidade_media_vento
0,2015-01-01,0.0,1005.1708333333332,1005.5375,1004.8583333333332,2544.75,28.195833333333336,21.166666666666668,28.8375,27.391666666666666,21.929166666666664,20.42083333333333,72.54166666666667,66.16666666666667,68.91666666666667,193.29166666666663,2.954166666666667,0.6708333333333334
1,2015-01-02,0.0083333333333333,2008.9833333333331,2009.6,2008.4166666666665,4655.307142857143,57.42916666666667,42.85416666666667,59.03333333333333,55.849999999999994,44.40416666666667,41.15,142.33333333333334,127.125,135.04166666666669,389.54166666666663,5.683333333333334,1.1791666666666667
2,2015-01-03,0.0083333333333333,3014.4333333333334,3015.2833333333333,3013.4791666666665,6886.700000000001,86.15416666666667,64.50416666666666,88.59583333333333,83.89166666666667,66.82499999999999,62.30833333333333,214.16666666666669,192.58333333333334,203.33333333333334,578.7916666666666,8.8375,2.058333333333333
3,2015-01-04,0.0083333333333333,4022.1541666666662,4023.2708333333335,4020.9166666666665,9042.871428571429,114.18333333333334,85.62916666666666,117.19583333333334,111.15,88.54583333333332,82.80416666666666,285.83333333333337,258.7916666666667,272.08333333333337,775.8333333333333,11.537500000000001,2.6416666666666666
4,2015-01-05,0.0083333333333333,5030.558333333333,5031.883333333333,5029.004166666667,11348.92142857143,142.4375,104.29166666666667,146.29166666666666,138.7375,108.0625,100.69999999999999,348.125,314.2916666666667,331.08333333333337,935.1249999999999,15.283333333333335,3.925
5,2015-01-06,0.0083333333333333,6041.166666666666,6042.729166666666,6039.345833333334,13170.792857142858,169.78333333333333,123.62916666666666,174.30833333333334,165.52916666666667,127.9875,119.42083333333332,414.2916666666667,374.4583333333333,394.5,1029.8333333333333,20.5375,5.816666666666666
6,2015-01-07,0.0083333333333333,7050.85,7052.7125,7048.837500000001,15357.442857142858,197.275,142.85,202.4,192.275,147.85833333333332,138.125,481.0416666666667,435.8333333333333,458.125,1152.125,24.791666666666668,7.341666666666666
7,2015-01-08,0.0083333333333333,8059.891666666666,8062.025,8057.650000000001,17864.75,224.94166666666666,160.97916666666666,230.82916666666665,219.0875,166.59583333333333,155.45833333333331,543.5416666666666,491.4583333333333,517.0416666666666,1237.25,29.608333333333334,8.7625
8,2015-01-09,0.0083333333333333,9068.1375,9070.541666666666,9065.633333333333,20449.64285714286,252.97083333333333,179.125,259.7208333333333,246.225,185.49166666666665,172.5625,607.0416666666666,547.7083333333334,576.9583333333333,1368.5416666666665,33.05833333333334,9.670833333333333
9,2015-01-10,0.0083333333333333,10075.495833333332,10078.1875,10072.745833333334,23001.764285714286,281.6,197.94583333333333,289.30833333333334,274.0208333333333,205.10416666666666,190.66666666666666,670.2916666666666,604.25,636.75,1515.2083333333333,36.43333333333334,10.5125
10,2015-01-11,0.0083333333333333,11082.1375,11085.0875,11079.120833333334,25587.928571428572,310.6875,216.31666666666666,319.275,302.2083333333333,224.3875,208.24166666666667,731.5416666666666,658.7083333333334,694.4166666666666,1652.75,39.65,11.274999999999999
11,2015-01-12,0.0083333333333333,12088.554166666667,12091.783333333333,12085.279166666667,28148.32142857143,340.5375,234.91666666666666,350.07916666666665,331.23333333333335,243.8125,225.95833333333331,790.9583333333334,711.0833333333334,750.2916666666666,1813.375,43.28333333333333,12.337499999999999
12,2015-01-13,0.0083333333333333,13094.445833333333,13097.9125,13090.904166666667,30473.800000000003,370.6875,254.83749999999998,381.0708333333333,360.5,264.54583333333335,245.29166666666666,853.2083333333334,766.7083333333334,808.7916666666666,1972.7916666666665,47.0375,13.5125
13,2015-01-14,0.0083333333333333,14101.454166666666,14105.158333333333,14097.633333333333,32949.728571428575,399.5,274.20416666666665,410.65416666666664,388.6458333333333,284.4916666666667,264.12083333333334,915.2916666666666,823.0833333333334,868.125,2055.333333333333,51.725,15.241666666666667
14,2015-01-15,0.0083333333333333,15109.020833333334,15112.945833333333,15104.970833333333,35145.31428571429,427.6791666666667,293.6583333333333,439.61249999999995,416.00416666666666,304.5833333333333,282.8875,981.5833333333334,883.0833333333334,931.25,2222.708333333333,54.86666666666667,15.987499999999999
15,2015-01-16,0.0083333333333333,16117.15,16121.329166666666,16112.808333333332,37592.94285714286,456.3208333333333,312.20416666666665,469.1583333333333,443.87083333333334,324.0083333333333,300.75,1043.2083333333333,938.0416666666666,989.4166666666666,2329.583333333333,59.97083333333333,17.558333333333334
16,2015-01-17,0.0083333333333333,17124.575,17129.079166666666,17120.0125,39727.107142857145,484.5833333333333,330.84999999999997,498.2833333333333,471.3833333333333,343.3333333333333,318.775,1105.7083333333333,994.5416666666666,1048.875,2471.083333333333,64.16666666666667,18.820833333333333
17,2015-01-18,0.0083333333333333,18130.795833333334,18135.545833333334,18126.004166666666,42243.52142857143,513.9166666666666,348.9208333333333,528.5458333333333,499.7416666666667,362.2208333333333,335.94166666666666,1166.1666666666667,1047.7083333333333,1105.8333333333333,2630.125,68.1125,20.2
18,2015-01-19,0.0083333333333333,19137.354166666668,19142.370833333334,19132.258333333335,44635.40714285715,543.3333333333334,367.775,558.8625,528.2583333333333,381.75416666666666,354.15,1226.2083333333333,1101.4166666666667,1162.5416666666665,2760.583333333333,72.3,21.770833333333332
19,2015-01-20,0.0083333333333333,20142.524999999998,20147.858333333334,20137.2125,47183.78571428572,572.5916666666667,385.72499999999997,588.9833333333333,556.6,400.39166666666665,371.29999999999995,1284.5833333333333,1152.9166666666667,1217.5,2893.708333333333,76.975,23.308333333333334
20,2015-01-21,0.0083333333333333,21146.6,21152.1875,21141.025,49658.00714285715,602.2958333333333,404.23749999999995,619.6208333333333,585.3541666666666,419.54166666666663,389.01666666666665,1343.4583333333333,1205.0833333333333,1273.0416666666665,3037.7916666666665,80.94166666666666,24.52916666666667
21,2015-01-22,0.0083333333333333,22152.28181818182,22158.051136363636,22146.302272727273,51339.97380952381,631.5912878787879,423.64204545454544,649.7390151515151,614.1041666666666,439.47803030303027,407.7984848484848,564.625,420.83333333333326,491.83333333333326,2341.875,85.37348484848485,25.90189393939394
22,2015-01-23,0.0083333333333333,23159.86515151515,23165.901136363635,23153.585606060606,53235.70238095238,659.7954545454545,442.50454545454545,678.7848484848485,641.6625,459.0863636363636,426.0776515151515,627.2916666666666,477.5416666666666,551.7083333333333,2461.6666666666665,90.44015151515151,27.37689393939394
23,2015-01-24,0.0166666666666666,24167.323484848483,24173.663636363635,24160.685606060608,54920.640842490844,687.0662878787879,461.94204545454545,706.9806818181818,668.1791666666667,479.1405303030303,444.8193181818182,695.0,538.4583333333333,616.4583333333333,2620.1666666666665,94.57765151515152,28.635227272727274
24,2015-01-25,0.0166666666666666,25174.827651515152,25181.4928030303,25167.96893939394,57192.9336996337,714.2537878787879,481.0753787878788,734.8515151515152,694.6,499.0030303030303,463.4734848484848,763.8333333333333,601.8749999999999,681.8749999999999,2815.958333333333,98.38598484848485,29.78939393939394
25,2015-01-26,0.0166666666666666,26180.810984848486,26187.751136363637,26173.685606060608,59366.92655677656,743.1162878787878,500.0587121212121,764.5181818181818,722.5375,518.7488636363636,481.80265151515147,827.3333333333333,658.4999999999999,741.8333333333333,3023.9166666666665,102.66098484848484,30.80189393939394
26,2015-01-27,0.041666666666666505,27187.431818181816,27194.64696969697,27179.93143939394,61305.383699633705,771.3704545454545,520.1195816864295,793.8015151515151,749.9375,539.4445158102767,501.20699934123843,475.04166666666663,298.9166666666666,386.08333333333326,3191.5,106.24015151515151,31.61439393939394
27,2015-01-28,0.041666666666666505,28194.12765151515,28201.64696969697,28186.314772727274,63089.36227106227,800.3579545454545,541.3037922127453,823.6265151515152,778.2291666666666,561.4167380324989,521.7403326745717,-1976.4166666666665,-2158.2916666666665,-1648.375,3368.9166666666665,109.69848484848485,32.82272727272727
28,2015-01-29,0.041666666666666505,29199.573484848483,29207.463636363635,29191.52727272727,65323.9836996337,830.2662878787878,561.334226995354,854.3681818181818,807.2958333333333,582.2167380324989,541.1751152832675,-2333.0,-2521.958333333333,-2008.875,3546.583333333333,113.88598484848485,33.98522727272727
29,2015-01-30,0.041666666666666505,30203.956818181818,30212.05946969697,30195.56893939394,67209.0336996337,860.1287878787879,581.2425603286873,885.2806818181818,836.2541666666666,602.6584046991655,560.3209486166007,-2271.583333333333,-2467.5416666666665,-1950.5416666666667,3755.375,117.58181818181818,34.98522727272727
30,2015-01-31,0.041666666666666505,31211.431818181816,31219.801136363636,31202.70643939394,69358.097985348,889.0329545454546,602.1383936620206,914.8598484848485,864.5333333333333,624.1917380324988,580.704281949934,-2203.75,-2405.208333333333,-1885.9166666666667,3868.9166666666665,121.74848484848485,36.656060606060606
