data,IPCA,IPCA acumulado
2015-03-17,1.24,1.034995117788
2015-03-18,1.24,1.034995117788
2015-03-19,1.24,1.034995117788
2015-03-20,1.24,1.034995117788
2015-03-21,1.24,1.034995117788
2015-03-22,1.24,1.034995117788
2015-03-23,1.24,1.034995117788
2015-03-24,1.24,1.034995117788
2015-03-25,1.24,1.034995117788
2015-03-26,1.24,1.034995117788
2015-03-27,1.24,1.034995117788
2015-03-28,1.24,1.034995117788
2015-03-29,1.24,1.034995117788
2015-03-30,1.24,1.034995117788
2015-03-31,1.24,1.034995117788
2015-04-01,1.07,1.0460695655483314
2015-04-02,1.07,1.0460695655483314
2015-04-03,1.07,1.0460695655483314
2015-04-04,1.07,1.0460695655483314
2015-04-05,1.07,1.0460695655483314
2015-04-06,1.07,1.0460695655483314
2015-04-07,1.07,1.0460695655483314
2015-04-08,1.07,1.0460695655483314
2015-04-09,1.07,1.0460695655483314
2015-04-10,1.07,1.0460695655483314
2015-04-11,1.07,1.0460695655483314
2015-04-12,1.07,1.0460695655483314
2015-04-13,1.07,1.0460695655483314
2015-04-14,1.07,1.0460695655483314
2015-04-15,1.07,1.0460695655483314
2015-04-16,1.07,1.0460695655483314
2015-04-17,1.07,1.0460695655483314
2015-04-18,1.07,1.0460695655483314
2015-04-19,1.07,1.0460695655483314
2015-04-20,1.07,1.0460695655483314
2015-04-21,1.07,1.0460695655483314
2015-04-22,1.07,1.0460695655483314
2015-04-23,1.07,1.0460695655483314
2015-04-24,1.07,1.0460695655483314
2015-04-25,1.07,1.0460695655483314
2015-04-26,1.07,1.0460695655483314
2015-04-27,1.07,1.0460695655483314
2015-04-28,1.07,1.0460695655483314
2015-04-29,1.07,1.0460695655483314
2015-04-30,1.07,1.0460695655483314
2015-05-01,0.6,1.0523459829416215
2015-05-02,0.6,1.0523459829416215
2015-05-03,0.6,1.0523459829416215
2015-05-04,0.6,1.0523459829416215
2015-05-05,0.6,1.0523459829416215
2015-05-06,0.6,1.0523459829416215
2015-05-07,0.6,1.0523459829416215
2015-05-08,0.6,1.0523459829416215
2015-05-09,0.6,1.0523459829416215
2015-05-10,0.6,1.0523459829416215
2015-05-11,0.6,1.0523459829416215
2015-05-12,0.6,1.0523459829416215
2015-05-13,0.6,1.0523459829416215
2015-05-14,0.6,1.0523459829416215
2015-05-15,0.6,1.0523459829416215
2015-05-16,0.6,1.0523459829416215
2015-05-17,0.6,1.0523459829416215
2015-05-18,0.6,1.0523459829416215
2015-05-19,0.6,1.0523459829416215
2015-05-20,0.6,1.0523459829416215
2015-05-21,0.6,1.0523459829416215
2015-05-22,0.6,1.0523459829416215
2015-05-23,0.6,1.0523459829416215
2015-05-24,0.6,1.0523459829416215
2015-05-25,0.6,1.0523459829416215
2015-05-26,0.6,1.0523459829416215
2015-05-27,0.6,1.0523459829416215
2015-05-28,0.6,1.0523459829416215
2015-05-29,0.6,1.0523459829416215
2015-05-30,0.6,1.0523459829416215
2015-05-31,0.6,1.0523459829416215
2015-06-01,0.99,1.0627642081727435
2015-06-02,0.99,1.0627642081727435
2015-06-03,0.99,1.0627642081727435
2015-06-04,0.99,1.0627642081727435
2015-06-05,0.99,1.0627642081727435
2015-06-06,0.99,1.0627642081727435
2015-06-07,0.99,1.0627642081727435
2015-06-08,0.99,1.0627642081727435
2015-06-09,0.99,1.0627642081727435
2015-06-10,0.99,1.0627642081727435
2015-06-11,0.99,1.0627642081727435
2015-06-12,0.99,1.0627642081727435
2015-06-13,0.99,1.0627642081727435
2015-06-14,0.99,1.0627642081727435
2015-06-15,0.99,1.0627642081727435
2015-06-16,0.99,1.0627642081727435
2015-06-17,0.99,1.0627642081727435
2015-06-18,0.99,1.0627642081727435
2015-06-19,0.99,1.0627642081727435
2015-06-20,0.99,1.0627642081727435
2015-06-21,0.99,1.0627642081727435
2015-06-22,0.99,1.0627642081727435
2015-06-23,0.99,1.0627642081727435
2015-06-24,0.99,1.0627642081727435
2015-06-25,0.99,1.0627642081727435
2015-06-26,0.99,1.0627642081727435
2015-06-27,0.99,1.0627642081727435
2015-06-28,0.99,1.0627642081727435
2015-06-29,0.99,1.0627642081727435
2015-06-30,0.99,1.0627642081727435
2015-07-01,0.59,1.0690345170009627
2015-07-02,0.59,1.0690345170009627
2015-07-03,0.59,1.0690345170009627
2015-07-04,0.59,1.0690345170009627
2015-07-05,0.59,1.0690345170009627
2015-07-06,0.59,1.0690345170009627
2015-07-07,0.59,1.0690345170009627
2015-07-08,0.59,1.0690345170009627
2015-07-09,0.59,1.0690345170009627
2015-07-10,0.59,1.0690345170009627
2015-07-11,0.59,1.0690345170009627
2015-07-12,0.59,1.0690345170009627
2015-07-13,0.59,1.0690345170009627
2015-07-14,0.59,1.0690345170009627
2015-07-15,0.59,1.0690345170009627
2015-07-16,0.59,1.0690345170009627
2015-07-17,0.59,1.0690345170009627
2015-07-18,0.59,1.0690345170009627
2015-07-19,0.59,1.0690345170009627
2015-07-20,0.59,1.0690345170009627
2015-07-21,0.59,1.0690345170009627
2015-07-22,0.59,1.0690345170009627
2015-07-23,0.59,1.0690345170009627
2015-07-24,0.59,1.0690345170009627
2015-07-25,0.59,1.0690345170009627
2015-07-26,0.59,1.0690345170009627
2015-07-27,0.59,1.0690345170009627
2015-07-28,0.59,1.0690345170009627
2015-07-29,0.59,1.0690345170009627
2015-07-30,0.59,1.0690345170009627
2015-07-31,0.59,1.0690345170009627
2015-08-01,0.43,1.0736313654240668
2015-08-02,0.43,1.0736313654240668
2015-08-03,0.43,1.0736313654240668
2015-08-04,0.43,1.0736313654240668
2015-08-05,0.43,1.0736313654240668
2015-08-06,0.43,1.0736313654240668
2015-08-07,0.43,1.0736313654240668
2015-08-08,0.43,1.0736313654240668
2015-08-09,0.43,1.0736313654240668
2015-08-10,0.43,1.0736313654240668
2015-08-11,0.43,1.0736313654240668
2015-08-12,0.43,1.0736313654240668
2015-08-13,0.43,1.0736313654240668
2015-08-14,0.43,1.0736313654240668
2015-08-15,0.43,1.0736313654240668
2015-08-16,0.43,1.0736313654240668
2015-08-17,0.43,1.0736313654240668
2015-08-18,0.43,1.0736313654240668
2015-08-19,0.43,1.0736313654240668
2015-08-20,0.43,1.0736313654240668
2015-08-21,0.43,1.0736313654240668
2015-08-22,0.43,1.0736313654240668
2015-08-23,0.43,1.0736313654240668
2015-08-24,0.43,1.0736313654240668
2015-08-25,0.43,1.0736313654240668
2015-08-26,0.43,1.0736313654240668
2015-08-27,0.43,1.0736313654240668
2015-08-28,0.43,1.0736313654240668
2015-08-29,0.43,1.0736313654240668
2015-08-30,0.43,1.0736313654240668
2015-08-31,0.43,1.0736313654240668
2015-09-01,0.39,1.0778185277492207
2015-09-02,0.39,1.0778185277492207
2015-09-03,0.39,1.0778185277492207
2015-09-04,0.39,1.0778185277492207
2015-09-05,0.39,1.0778185277492207
2015-09-06,0.39,1.0778185277492207
2015-09-07,0.39,1.0778185277492207
2015-09-08,0.39,1.0778185277492207
2015-09-09,0.39,1.0778185277492207
2015-09-10,0.39,1.0778185277492207
2015-09-11,0.39,1.0778185277492207
2015-09-12,0.39,1.0778185277492207
2015-09-13,0.39,1.0778185277492207
2015-09-14,0.39,1.0778185277492207
2015-09-15,0.39,1.0778185277492207
2015-09-16,0.39,1.0778185277492207
2015-09-17,0.39,1.0778185277492207
2015-09-18,0.39,1.0778185277492207
2015-09-19,0.39,1.0778185277492207
2015-09-20,0.39,1.0778185277492207
2015-09-21,0.39,1.0778185277492207
2015-09-22,0.39,1.0778185277492207
2015-09-23,0.39,1.0778185277492207
2015-09-24,0.39,1.0778185277492207
2015-09-25,0.39,1.0778185277492207
2015-09-26,0.39,1.0778185277492207
2015-09-27,0.39,1.0778185277492207
2015-09-28,0.39,1.0778185277492207
2015-09-29,0.39,1.0778185277492207
2015-09-30,0.39,1.0778185277492207
2015-10-01,0.66,1.0849321300323655
2015-10-02,0.66,1.0849321300323655
2015-10-03,0.66,1.0849321300323655
2015-10-04,0.66,1.0849321300323655
2015-10-05,0.66,1.0849321300323655
2015-10-06,0.66,1.0849321300323655
2015-10-07,0.66,1.0849321300323655
2015-10-08,0.66,1.0849321300323655
2015-10-09,0.66,1.0849321300323655
2015-10-10,0.66,1.0849321300323655
2015-10-11,0.66,1.0849321300323655
2015-10-12,0.66,1.0849321300323655
2015-10-13,0.66,1.0849321300323655
2015-10-14,0.66,1.0849321300323655
2015-10-15,0.66,1.0849321300323655
2015-10-16,0.66,1.0849321300323655
2015-10-17,0.66,1.0849321300323655
2015-10-18,0.66,1.0849321300323655
2015-10-19,0.66,1.0849321300323655
2015-10-20,0.66,1.0849321300323655
2015-10-21,0.66,1.0849321300323655
2015-10-22,0.66,1.0849321300323655
2015-10-23,0.66,1.0849321300323655
2015-10-24,0.66,1.0849321300323655
2015-10-25,0.66,1.0849321300323655
2015-10-26,0.66,1.0849321300323655
2015-10-27,0.66,1.0849321300323655
2015-10-28,0.66,1.0849321300323655
2015-10-29,0.66,1.0849321300323655
2015-10-30,0.66,1.0849321300323655
2015-10-31,0.66,1.0849321300323655
2015-11-01,0.85,1.0941540531376406
2015-11-02,0.85,1.0941540531376406
2015-11-03,0.85,1.0941540531376406
2015-11-04,0.85,1.0941540531376406
2015-11-05,0.85,1.0941540531376406
2015-11-06,0.85,1.0941540531376406
2015-11-07,0.85,1.0941540531376406
2015-11-08,0.85,1.0941540531376406
2015-11-09,0.85,1.0941540531376406
2015-11-10,0.85,1.0941540531376406
2015-11-11,0.85,1.0941540531376406
2015-11-12,0.85,1.0941540531376406
2015-11-13,0.85,1.0941540531376406
2015-11-14,0.85,1.0941540531376406
2015-11-15,0.85,1.0941540531376406
2015-11-16,0.85,1.0941540531376406
2015-11-17,0.85,1.0941540531376406
2015-11-18,0.85,1.0941540531376406
2015-11-19,0.85,1.0941540531376406
2015-11-20,0.85,1.0941540531376406
2015-11-21,0.85,1.0941540531376406
2015-11-22,0.85,1.0941540531376406
2015-11-23,0.85,1.0941540531376406
2015-11-24,0.85,1.0941540531376406
2015-11-25,0.85,1.0941540531376406
2015-11-26,0.85,1.0941540531376406
2015-11-27,0.85,1.0941540531376406
2015-11-28,0.85,1.0941540531376406
2015-11-29,0.85,1.0941540531376406
2015-11-30,0.85,1.0941540531376406
2015-12-01,1.18,1.1070650709646648
2015-12-02,1.18,1.1070650709646648
2015-12-03,1.18,1.1070650709646648
2015-12-04,1.18,1.1070650709646648
2015-12-05,1.18,1.1070650709646648
2015-12-06,1.18,1.1070650709646648
2015-12-07,1.18,1.1070650709646648
2015-12-08,1.18,1.1070650709646648
2015-12-09,1.18,1.1070650709646648
2015-12-10,1.18,1.1070650709646648
2015-12-11,1.18,1.1070650709646648
2015-12-12,1.18,1.1070650709646648
2015-12-13,1.18,1.1070650709646648
2015-12-14,1.18,1.1070650709646648
2015-12-15,1.18,1.1070650709646648
2015-12-16,1.18,1.1070650709646648
2015-12-17,1.18,1.1070650709646648
2015-12-18,1.18,1.1070650709646648
2015-12-19,1.18,1.1070650709646648
2015-12-20,1.18,1.1070650709646648
2015-12-21,1.18,1.1070650709646648
2015-12-22,1.18,1.1070650709646648
2015-12-23,1.18,1.1070650709646648
2015-12-24,1.18,1.1070650709646648
2015-12-25,1.18,1.1070650709646648
2015-12-26,1.18,1.1070650709646648
2015-12-27,1.18,1.1070650709646648
2015-12-28,1.18,1.1070650709646648
2015-12-29,1.18,1.1070650709646648
2015-12-30,1.18,1.1070650709646648
2015-12-31,1.18,1.1070650709646648
2016-01-01,0.92,1.1172500696175398
2016-01-02,0.92,1.1172500696175398
2016-01-03,0.92,1.1172500696175398
2016-01-04,0.92,1.1172500696175398
2016-01-05,0.92,1.1172500696175398
2016-01-06,0.92,1.1172500696175398
2016-01-07,0.92,1.1172500696175398
2016-01-08,0.92,1.1172500696175398
2016-01-09,0.92,1.1172500696175398
2016-01-10,0.92,1.1172500696175398
2016-01-11,0.92,1.1172500696175398
2016-01-12,0.92,1.1172500696175398
2016-01-13,0.92,1.1172500696175398
2016-01-14,0.92,1.1172500696175398
2016-01-15,0.92,1.1172500696175398
2016-01-16,0.92,1.1172500696175398
2016-01-17,0.92,1.1172500696175398
2016-01-18,0.92,1.1172500696175398
2016-01-19,0.92,1.1172500696175398
2016-01-20,0.92,1.1172500696175398
2016-01-21,0.92,1.1172500696175398
2016-01-22,0.92,1.1172500696175398
2016-01-23,0.92,1.1172500696175398
2016-01-24,0.92,1.1172500696175398
2016-01-25,0.92,1.1172500696175398
2016-01-26,0.92,1.1172500696175398
2016-01-27,0.92,1.1172500696175398
2016-01-28,0.92,1.1172500696175398
2016-01-29,0.92,1.1172500696175398
2016-01-30,0.92,1.1172500696175398
2016-01-31,0.92,1.1172500696175398
2016-02-01,1.42,1.133115020606109
2016-02-02,1.42,1.133115020606109
2016-02-03,1.42,1.133115020606109
2016-02-04,1.42,1.133115020606109
2016-02-05,1.42,1.133115020606109
2016-02-06,1.42,1.133115020606109
2016-02-07,1.42,1.133115020606109
2016-02-08,1.42,1.133115020606109
2016-02-09,1.42,1.133115020606109
2016-02-10,1.42,1.133115020606109
2016-02-11,1.42,1.133115020606109
2016-02-12,1.42,1.133115020606109
2016-02-13,1.42,1.133115020606109
2016-02-14,1.42,1.133115020606109
2016-02-15,1.42,1.133115020606109
2016-02-16,1.42,1.133115020606109
2016-02-17,1.42,1.133115020606109
2016-02-18,1.42,1.133115020606109
2016-02-19,1.42,1.133115020606109
2016-02-20,1.42,1.133115020606109
2016-02-21,1.42,1.133115020606109
2016-02-22,1.42,1.133115020606109
2016-02-23,1.42,1.133115020606109
2016-02-24,1.42,1.133115020606109
2016-02-25,1.42,1.133115020606109
2016-02-26,1.42,1.133115020606109
2016-02-27,1.42,1.133115020606109
2016-02-28,1.42,1.133115020606109
2016-02-29,1.42,1.133115020606109
2016-03-01,0.43,1.1379874151947151
2016-03-02,0.43,1.1379874151947151
2016-03-03,0.43,1.1379874151947151
2016-03-04,0.43,1.1379874151947151
2016-03-05,0.43,1.1379874151947151
2016-03-06,0.43,1.1379874151947151
2016-03-07,0.43,1.1379874151947151
2016-03-08,0.43,1.1379874151947151
2016-03-09,0.43,1.1379874151947151
2016-03-10,0.43,1.1379874151947151
2016-03-11,0.43,1.1379874151947151
2016-03-12,0.43,1.1379874151947151
2016-03-13,0.43,1.1379874151947151
2016-03-14,0.43,1.1379874151947151
2016-03-15,0.43,1.1379874151947151
2016-03-16,0.43,1.1379874151947151
2016-03-17,0.43,1.1379874151947151
2016-03-18,0.43,1.1379874151947151
2016-03-19,0.43,1.1379874151947151
2016-03-20,0.43,1.1379874151947151
2016-03-21,0.43,1.1379874151947151
2016-03-22,0.43,1.1379874151947151
2016-03-23,0.43,1.1379874151947151
2016-03-24,0.43,1.1379874151947151
2016-03-25,0.43,1.1379874151947151
2016-03-26,0.43,1.1379874151947151
2016-03-27,0.43,1.1379874151947151
2016-03-28,0.43,1.1379874151947151
2016-03-29,0.43,1.1379874151947151
2016-03-30,0.43,1.1379874151947151
2016-03-31,0.43,1.1379874151947151
2016-04-01,0.51,1.1437911510122083
2016-04-02,0.51,1.1437911510122083
2016-04-03,0.51,1.1437911510122083
2016-04-04,0.51,1.1437911510122083
2016-04-05,0.51,1.1437911510122083
2016-04-06,0.51,1.1437911510122083
2016-04-07,0.51,1.1437911510122083
2016-04-08,0.51,1.1437911510122083
2016-04-09,0.51,1.1437911510122083
2016-04-10,0.51,1.1437911510122083
2016-04-11,0.51,1.1437911510122083
2016-04-12,0.51,1.1437911510122083
2016-04-13,0.51,1.1437911510122083
2016-04-14,0.51,1.1437911510122083
2016-04-15,0.51,1.1437911510122083
2016-04-16,0.51,1.1437911510122083
2016-04-17,0.51,1.1437911510122083
2016-04-18,0.51,1.1437911510122083
2016-04-19,0.51,1.1437911510122083
2016-04-20,0.51,1.1437911510122083
2016-04-21,0.51,1.1437911510122083
2016-04-22,0.51,1.1437911510122083
2016-04-23,0.51,1.1437911510122083
2016-04-24,0.51,1.1437911510122083
2016-04-25,0.51,1.1437911510122083
2016-04-26,0.51,1.1437911510122083
2016-04-27,0.51,1.1437911510122083
2016-04-28,0.51,1.1437911510122083
2016-04-29,0.51,1.1437911510122083
2016-04-30,0.51,1.1437911510122083
2016-05-01,0.86,1.1536277549109133
2016-05-02,0.86,1.1536277549109133
2016-05-03,0.86,1.1536277549109133
2016-05-04,0.86,1.1536277549109133
2016-05-05,0.86,1.1536277549109133
2016-05-06,0.86,1.1536277549109133
2016-05-07,0.86,1.1536277549109133
2016-05-08,0.86,1.1536277549109133
2016-05-09,0.86,1.1536277549109133
2016-05-10,0.86,1.1536277549109133
2016-05-11,0.86,1.1536277549109133
2016-05-12,0.86,1.1536277549109133
2016-05-13,0.86,1.1536277549109133
2016-05-14,0.86,1.1536277549109133
2016-05-15,0.86,1.1536277549109133
2016-05-16,0.86,1.1536277549109133
2016-05-17,0.86,1.1536277549109133
2016-05-18,0.86,1.1536277549109133
2016-05-19,0.86,1.1536277549109133
2016-05-20,0.86,1.1536277549109133
2016-05-21,0.86,1.1536277549109133
2016-05-22,0.86,1.1536277549109133
2016-05-23,0.86,1.1536277549109133
2016-05-24,0.86,1.1536277549109133
2016-05-25,0.86,1.1536277549109133
2016-05-26,0.86,1.1536277549109133
2016-05-27,0.86,1.1536277549109133
2016-05-28,0.86,1.1536277549109133
2016-05-29,0.86,1.1536277549109133
2016-05-30,0.86,1.1536277549109133
2016-05-31,0.86,1.1536277549109133
2016-06-01,0.4,1.158242265930557
2016-06-02,0.4,1.158242265930557
2016-06-03,0.4,1.158242265930557
2016-06-04,0.4,1.158242265930557
2016-06-05,0.4,1.158242265930557
2016-06-06,0.4,1.158242265930557
2016-06-07,0.4,1.158242265930557
2016-06-08,0.4,1.158242265930557
2016-06-09,0.4,1.158242265930557
2016-06-10,0.4,1.158242265930557
2016-06-11,0.4,1.158242265930557
2016-06-12,0.4,1.158242265930557
2016-06-13,0.4,1.158242265930557
2016-06-14,0.4,1.158242265930557
2016-06-15,0.4,1.158242265930557
2016-06-16,0.4,1.158242265930557
2016-06-17,0.4,1.158242265930557
2016-06-18,0.4,1.158242265930557
2016-06-19,0.4,1.158242265930557
2016-06-20,0.4,1.158242265930557
2016-06-21,0.4,1.158242265930557
2016-06-22,0.4,1.158242265930557
2016-06-23,0.4,1.158242265930557
2016-06-24,0.4,1.158242265930557
2016-06-25,0.4,1.158242265930557
2016-06-26,0.4,1.158242265930557
2016-06-27,0.4,1.158242265930557
2016-06-28,0.4,1.158242265930557
2016-06-29,0.4,1.158242265930557
2016-06-30,0.4,1.158242265930557
2016-07-01,0.54,1.164496774166582
2016-07-02,0.54,1.164496774166582
2016-07-03,0.54,1.164496774166582
2016-07-04,0.54,1.164496774166582
2016-07-05,0.54,1.164496774166582
2016-07-06,0.54,1.164496774166582
2016-07-07,0.54,1.164496774166582
2016-07-08,0.54,1.164496774166582
2016-07-09,0.54,1.164496774166582
2016-07-10,0.54,1.164496774166582
2016-07-11,0.54,1.164496774166582
2016-07-12,0.54,1.164496774166582
2016-07-13,0.54,1.164496774166582
2016-07-14,0.54,1.164496774166582
2016-07-15,0.54,1.164496774166582
2016-07-16,0.54,1.164496774166582
2016-07-17,0.54,1.164496774166582
2016-07-18,0.54,1.164496774166582
2016-07-19,0.54,1.164496774166582
2016-07-20,0.54,1.164496774166582
2016-07-21,0.54,1.164496774166582
2016-07-22,0.54,1.164496774166582
2016-07-23,0.54,1.164496774166582
2016-07-24,0.54,1.164496774166582
2016-07-25,0.54,1.164496774166582
2016-07-26,0.54,1.164496774166582
2016-07-27,0.54,1.164496774166582
2016-07-28,0.54,1.164496774166582
2016-07-29,0.54,1.164496774166582
2016-07-30,0.54,1.164496774166582
2016-07-31,0.54,1.164496774166582
2016-08-01,0.45,1.1697370096503314
2016-08-02,0.45,1.1697370096503314
2016-08-03,0.45,1.1697370096503314
2016-08-04,0.45,1.1697370096503314
2016-08-05,0.45,1.1697370096503314
2016-08-06,0.45,1.1697370096503314
2016-08-07,0.45,1.1697370096503314
2016-08-08,0.45,1.1697370096503314
2016-08-09,0.45,1.1697370096503314
2016-08-10,0.45,1.1697370096503314
2016-08-11,0.45,1.1697370096503314
2016-08-12,0.45,1.1697370096503314
2016-08-13,0.45,1.1697370096503314
2016-08-14,0.45,1.1697370096503314
2016-08-15,0.45,1.1697370096503314
2016-08-16,0.45,1.1697370096503314
2016-08-17,0.45,1.1697370096503314
2016-08-18,0.45,1.1697370096503314
2016-08-19,0.45,1.1697370096503314
2016-08-20,0.45,1.1697370096503314
2016-08-21,0.45,1.1697370096503314
2016-08-22,0.45,1.1697370096503314
2016-08-23,0.45,1.1697370096503314
2016-08-24,0.45,1.1697370096503314
2016-08-25,0.45,1.1697370096503314
2016-08-26,0.45,1.1697370096503314
2016-08-27,0.45,1.1697370096503314
2016-08-28,0.45,1.1697370096503314
2016-08-29,0.45,1.1697370096503314
2016-08-30,0.45,1.1697370096503314
2016-08-31,0.45,1.1697370096503314
2016-09-01,0.23,1.1724274047725272
2016-09-02,0.23,1.1724274047725272
2016-09-03,0.23,1.1724274047725272
2016-09-04,0.23,1.1724274047725272
2016-09-05,0.23,1.1724274047725272
2016-09-06,0.23,1.1724274047725272
2016-09-07,0.23,1.1724274047725272
2016-09-08,0.23,1.1724274047725272
2016-09-09,0.23,1.1724274047725272
2016-09-10,0.23,1.1724274047725272
2016-09-11,0.23,1.1724274047725272
2016-09-12,0.23,1.1724274047725272
2016-09-13,0.23,1.1724274047725272
2016-09-14,0.23,1.1724274047725272
2016-09-15,0.23,1.1724274047725272
2016-09-16,0.23,1.1724274047725272
2016-09-17,0.23,1.1724274047725272
2016-09-18,0.23,1.1724274047725272
2016-09-19,0.23,1.1724274047725272
2016-09-20,0.23,1.1724274047725272
2016-09-21,0.23,1.1724274047725272
2016-09-22,0.23,1.1724274047725272
2016-09-23,0.23,1.1724274047725272
2016-09-24,0.23,1.1724274047725272
2016-09-25,0.23,1.1724274047725272
2016-09-26,0.23,1.1724274047725272
2016-09-27,0.23,1.1724274047725272
2016-09-28,0.23,1.1724274047725272
2016-09-29,0.23,1.1724274047725272
2016-09-30,0.23,1.1724274047725272
2016-10-01,0.19,1.174655016841595
2016-10-02,0.19,1.174655016841595
2016-10-03,0.19,1.174655016841595
2016-10-04,0.19,1.174655016841595
2016-10-05,0.19,1.174655016841595
2016-10-06,0.19,1.174655016841595
2016-10-07,0.19,1.174655016841595
2016-10-08,0.19,1.174655016841595
2016-10-09,0.19,1.174655016841595
2016-10-10,0.19,1.174655016841595
2016-10-11,0.19,1.174655016841595
2016-10-12,0.19,1.174655016841595
2016-10-13,0.19,1.174655016841595
2016-10-14,0.19,1.174655016841595
2016-10-15,0.19,1.174655016841595
2016-10-16,0.19,1.174655016841595
2016-10-17,0.19,1.174655016841595
2016-10-18,0.19,1.174655016841595
