data,precipitacao,pressao_atmosferica,pressao_max,pressao_min,radiacao,temperatura_do_ar,temperatura_orvalho,temperatura_max,temperatura_min,temperatura_orvalho_max,temperatura_orvalho_min,umidade_max,umidade_min,umidade_relativa,direcao_vento,rajada_max,velocidade_media_vento
2015-01-01,1.2333333333333334,905.4791666666666,905.8083333333334,905.1999999999999,1933.3142857142855,23.079166666666666,17.691666666666666,24.037499999999998,22.099999999999998,18.650000000000002,16.833333333333332,79.75,69.08333333333333,74.625,216.5,5.370833333333334,0.8458333333333333
2015-01-02,0.016666666666666666,905.4,905.6166666666667,905.1666666666666,960.3642857142858,22.72083333333333,20.620833333333334,23.34166666666667,22.145833333333332,21.070833333333333,20.150000000000002,91.08333333333333,85.5,88.625,212.875,1.6875,0.07083333333333333
2015-01-03,0.016666666666666666,907.1541666666667,907.3874999999999,906.8249999999999,1145.857142857143,21.537499999999998,19.666666666666668,22.258333333333336,21.033333333333335,20.3,19.17083333333333,91.75,86.25,89.25,144.41666666666666,3.0833333333333335,0.225
2015-01-04,0.6333333333333334,907.8791666666666,908.1333333333333,907.65,1156.2928571428572,20.708333333333332,18.7625,21.52916666666667,20.25,19.445833333333333,18.245833333333334,91.45833333333333,85.54166666666667,89.20833333333333,180.79166666666666,2.954166666666667,0.3666666666666667
2015-01-05,0.6916666666666668,908.625,908.85,908.3375,979.7153846153846,19.395833333333332,18.279166666666665,20.0625,18.708333333333332,18.845833333333335,17.583333333333332,95.66666666666667,90.20833333333333,93.54166666666667,193.16666666666666,1.9583333333333333,0.13333333333333333
2015-01-06,0.11666666666666665,909.4166666666666,909.6333333333333,909.2208333333333,1197.5714285714287,20.375,17.95,20.883333333333333,19.845833333333335,18.516666666666666,17.241666666666667,90.33333333333333,83.54166666666667,87.0,189.91666666666666,2.441666666666667,0.16666666666666666
2015-01-07,0.0,908.3208333333333,908.5375,908.2041666666668,1897.314285714286,21.691666666666666,16.5125,22.391666666666666,21.0625,17.170833333333334,16.029166666666665,78.16666666666667,70.95833333333333,74.375,219.95833333333334,3.7541666666666664,0.8166666666666668
2015-01-08,0.0,907.9250000000001,908.1208333333334,907.775,1731.7714285714285,22.65416666666667,17.3125,23.462500000000002,22.0,18.008333333333333,16.654166666666665,76.75,68.58333333333333,72.91666666666667,197.75,3.4250000000000003,0.6124999999999999
2015-01-09,0.0,907.5749999999999,907.7375000000001,907.3916666666668,1923.4642857142858,22.775000000000002,15.775,23.604166666666668,22.075,16.558333333333334,15.145833333333334,71.16666666666667,61.791666666666664,66.625,217.625,4.1375,0.6791666666666667
2015-01-10,0.0,907.35,907.5166666666668,907.1916666666666,1917.9214285714284,23.866666666666664,14.891666666666666,24.75,23.025000000000002,15.920833333333334,13.825000000000001,64.04166666666667,52.833333333333336,58.333333333333336,197.625,4.116666666666666,0.7583333333333333
2015-01-11,0.0,907.1416666666668,907.3083333333334,906.9625,1896.0357142857142,22.766666666666666,16.929166666666667,23.554166666666664,22.02916666666667,17.545833333333334,15.916666666666666,75.25,66.58333333333333,72.04166666666667,187.91666666666666,2.5833333333333335,0.3625
2015-01-12,0.0,906.9791666666666,907.2041666666668,906.7875,1874.2285714285715,24.15833333333333,16.916666666666668,24.945833333333336,23.508333333333336,17.783333333333335,16.241666666666667,70.95833333333333,63.541666666666664,67.16666666666667,189.16666666666666,3.2125,0.48333333333333334
2015-01-13,0.0,906.9208333333332,907.1374999999999,906.7125,1727.75,23.3625,18.366666666666667,24.229166666666668,22.691666666666666,19.083333333333332,17.825,78.75,71.33333333333333,75.25,176.58333333333334,2.5708333333333333,0.5625
2015-01-14,0.0,907.1625,907.3666666666667,906.9291666666667,1616.2785714285715,22.825,19.470833333333335,23.5,22.1875,20.041666666666668,18.954166666666666,84.79166666666667,78.66666666666667,82.04166666666667,175.58333333333334,2.8125,0.5625
2015-01-15,0.0,907.5166666666668,907.6458333333334,907.3125,1476.0571428571427,23.479166666666668,19.025000000000002,24.170833333333334,22.695833333333336,19.6375,18.375,81.375,73.95833333333333,77.375,167.08333333333334,3.4499999999999997,0.4166666666666667
2015-01-16,0.0,908.3041666666667,908.475,908.1625,1552.5571428571427,22.09166666666667,19.008333333333333,22.808333333333334,21.46666666666667,19.666666666666668,18.366666666666667,86.45833333333333,80.125,83.45833333333333,170.0,2.5458333333333334,0.3875
2015-01-17,0.0,906.8666666666667,907.0583333333334,906.7541666666666,1869.1000000000001,22.375,16.3,23.125,21.608333333333334,16.995833333333334,15.304166666666667,74.91666666666667,67.16666666666667,71.41666666666667,174.41666666666666,3.6833333333333336,0.6625
2015-01-18,0.0,906.7791666666667,906.9291666666667,906.6041666666666,1859.3500000000001,23.004166666666666,16.579166666666666,23.866666666666664,22.258333333333336,17.516666666666666,15.729166666666666,74.625,66.25,70.41666666666667,193.29166666666666,3.233333333333334,0.6333333333333333
2015-01-19,0.0,906.9416666666666,907.1291666666666,906.7875,1843.4285714285713,23.683333333333334,17.520833333333332,24.400000000000002,22.9375,18.316666666666666,16.666666666666668,74.70833333333333,67.08333333333333,70.83333333333333,206.625,2.725,0.5
2015-01-20,0.0,905.4958333333334,905.7083333333334,905.3708333333334,1837.9142857142856,23.650000000000002,16.841666666666665,24.40416666666667,22.879166666666666,17.537499999999998,16.025000000000002,72.0,63.916666666666664,68.375,184.33333333333334,3.5,0.7208333333333333
2015-01-21,0.35833333333333334,905.2125,905.3708333333334,904.9666666666667,1605.2642857142857,22.525000000000002,18.2,23.383333333333336,21.75,18.9875,17.341666666666665,82.25,74.125,78.66666666666667,173.875,2.7291666666666665,0.5333333333333333
2015-01-22,0.19999999999999998,906.5749999999999,906.8125,906.2958333333332,1051.8142857142857,20.349999999999998,18.433333333333334,20.995833333333334,19.783333333333335,19.150000000000002,17.958333333333332,91.95833333333333,86.875,89.16666666666667,162.91666666666666,3.1166666666666667,0.2625
2015-01-23,1.4166666666666667,907.4250000000001,907.6708333333332,907.2083333333334,1717.8,20.412499999999998,17.470833333333335,21.016666666666666,19.7375,18.325,16.625,88.54166666666667,80.83333333333333,84.54166666666667,180.54166666666666,3.3125,0.4041666666666666
2015-01-24,0.10833333333333334,907.0333333333333,907.2666666666668,906.8583333333332,854.1857142857143,19.974999999999998,17.266666666666666,20.587500000000002,19.525000000000002,17.745833333333334,16.875,87.58333333333333,82.29166666666667,85.29166666666667,248.16666666666666,3.295833333333333,0.37916666666666665
2015-01-25,0.25,906.4708333333333,906.7833333333333,906.2458333333334,1398.0857142857144,20.208333333333332,15.745833333333332,21.070833333333333,19.370833333333334,16.554166666666667,14.891666666666666,81.79166666666667,71.83333333333333,77.08333333333333,252.45833333333334,4.1375,0.6916666666666668
2015-01-26,0.008333333333333333,906.1708333333332,906.3625000000001,905.975,1053.4153846153845,21.079166666666666,17.8875,21.78333333333333,20.483333333333334,18.520833333333332,17.162499999999998,86.54166666666667,78.04166666666667,82.70833333333333,204.04166666666666,3.3708333333333336,0.4083333333333334
2015-01-27,1.0666666666666667,906.8708333333334,907.0708333333333,906.6166666666667,1269.723076923077,21.208333333333332,17.9875,22.179166666666664,20.441666666666666,18.6125,17.391666666666666,86.66666666666667,78.41666666666667,83.08333333333333,217.04166666666666,3.295833333333333,0.3333333333333333
2015-01-28,0.016666666666666666,906.9166666666666,907.1666666666666,906.6750000000001,1585.1,21.599999999999998,18.954166666666666,22.179166666666664,20.954166666666666,19.474999999999998,18.270833333333332,89.375,83.08333333333333,86.29166666666667,193.125,3.016666666666667,0.30833333333333335
2015-01-29,0.0,905.8666666666667,906.1208333333334,905.6333333333333,1812.4142857142856,23.883333333333336,18.158333333333335,24.712500000000002,23.15416666666667,18.9875,17.337500000000002,76.79166666666667,68.625,72.83333333333333,235.45833333333334,3.516666666666667,0.5166666666666667
2015-01-30,0.041666666666666664,906.2125,906.4166666666666,905.9,1067.4714285714285,22.5,19.4875,23.2625,21.995833333333334,20.162499999999998,19.037499999999998,86.66666666666667,80.08333333333333,83.875,159.33333333333334,2.875,0.26666666666666666
2015-01-31,0.325,908.2583333333333,908.5083333333333,908.0208333333334,850.2642857142857,20.754166666666666,19.3,21.329166666666666,20.258333333333333,19.758333333333333,18.941666666666666,93.625,88.79166666666667,91.54166666666667,149.20833333333334,2.3874999999999997,0.2041666666666667
2015-02-01,0.7333333333333334,908.2375000000001,908.6374999999999,907.8083333333334,1608.7692307692307,20.875,18.779166666666665,21.620833333333334,20.216666666666665,19.525000000000002,18.166666666666668,91.41666666666667,84.91666666666667,88.5,167.08333333333334,3.704166666666667,0.2916666666666667
2015-02-02,0.049999999999999996,907.4375,907.6999999999999,907.0875,810.6076923076923,19.833333333333332,18.404166666666665,20.400000000000002,19.254166666666666,18.858333333333334,17.974999999999998,94.29166666666667,89.20833333333333,91.79166666666667,189.25,2.6083333333333334,0.2625
2015-02-03,1.4249999999999998,905.7875,906.1583333333333,905.5124999999999,1399.9692307692308,19.491666666666667,16.408333333333335,20.341666666666665,18.833333333333332,17.091666666666665,15.754166666666668,86.79166666666667,79.29166666666667,83.58333333333333,240.20833333333334,4.7625,0.75
2015-02-04,0.20833333333333334,903.4916666666667,903.8249999999999,903.275,1454.0153846153846,19.733333333333334,16.583333333333332,20.349999999999998,19.091666666666665,17.145833333333332,15.9125,86.25,79.83333333333333,83.66666666666667,227.625,4.191666666666666,0.5333333333333333
2015-02-05,1.05,900.7958333333332,901.1541666666667,900.6,600.4142857142857,19.058333333333334,17.120833333333334,19.504166666666666,18.620833333333334,17.3125,16.808333333333334,91.16666666666667,85.875,88.75,252.45833333333334,7.041666666666667,2.1708333333333334
2015-02-06,0.5,899.8666666666667,900.15,899.5749999999999,461.10714285714283,19.795833333333334,17.099999999999998,20.25,19.391666666666666,17.470833333333335,16.729166666666668,87.83333333333333,81.33333333333333,84.83333333333333,253.58333333333334,6.920833333333333,1.7708333333333333
2015-02-07,0.16666666666666666,901.2041666666668,901.4458333333333,900.8458333333333,1386.9428571428573,20.5125,16.945833333333333,21.129166666666666,19.895833333333332,17.575,16.4375,84.58333333333333,77.5,80.95833333333333,208.08333333333334,4.845833333333333,0.6416666666666667
2015-02-08,0.4916666666666667,904.2916666666666,904.4666666666667,903.9625,1204.107142857143,20.208333333333332,17.970833333333335,20.758333333333333,19.545833333333334,18.425,17.3875,90.75,84.83333333333333,88.0,207.5,3.7083333333333335,0.275
2015-02-09,0.03333333333333333,905.3874999999999,905.6,905.1750000000001,1021.3642857142858,20.404166666666665,18.245833333333334,20.820833333333333,19.866666666666667,18.6125,17.7,90.5,84.54166666666667,87.79166666666667,200.08333333333334,3.7624999999999997,0.35000000000000003
2015-02-10,0.008333333333333333,906.6583333333333,906.8304347826087,906.3173913043478,1512.4214285714286,22.383333333333336,18.066666666666666,22.869565217391305,21.695652173913043,18.469565217391306,17.59565217391304,-338.875,-345.4583333333333,77.33333333333333,262.125,4.860869565217391,0.8416666666666667
2015-02-11,0.0,907.9875000000001,908.2083333333334,907.775,1777.8,23.458333333333332,18.479166666666668,24.0625,22.912499999999998,19.041666666666668,18.041666666666668,77.66666666666667,71.125,74.41666666666667,222.08333333333334,4.566666666666666,0.5583333333333333
2015-02-12,0.0,908.5375,908.7416666666667,908.2958333333332,1744.2285714285715,23.979166666666668,17.8125,24.670833333333334,23.34166666666667,18.474999999999998,17.170833333333334,73.83333333333333,66.45833333333333,70.33333333333333,221.16666666666666,3.8125,0.2041666666666667
2015-02-13,0.0,908.5166666666668,908.7166666666667,908.3333333333334,1828.2785714285712,23.462500000000002,17.55,24.275000000000002,22.72083333333333,18.379166666666666,16.954166666666666,76.08333333333333,68.375,71.95833333333333,208.33333333333334,2.9125,0.41250000000000003
2015-02-14,0.09999999999999999,907.2583333333333,907.525,907.0625,1338.75,21.9875,19.466666666666665,22.883333333333336,21.366666666666664,20.170833333333334,18.995833333333334,88.79166666666667,82.75,86.04166666666667,174.875,2.25,0.2625
2015-02-15,0.0,905.7375000000001,906.0333333333333,905.4625,1702.1,22.458333333333332,18.25,23.166666666666668,21.816666666666666,18.833333333333332,17.720833333333335,82.16666666666667,75.41666666666667,78.91666666666667,216.45833333333334,3.595833333333333,0.3666666666666667
2015-02-16,1.5666666666666667,906.2666666666668,906.475,906.0083333333333,757.5,20.420833333333334,17.879166666666666,21.166666666666668,19.912499999999998,18.516666666666666,17.258333333333333,88.83333333333333,82.25,86.20833333333333,220.20833333333334,3.6208333333333336,0.5083333333333334
2015-02-17,0.375,905.8416666666667,906.1416666666668,905.6,1392.892857142857,21.52916666666667,17.666666666666668,22.229166666666668,20.766666666666666,18.295833333333334,17.020833333333332,84.16666666666667,75.91666666666667,80.25,256.7916666666667,4.0125,0.65
