data,precipitacao,pressao_atmosferica,pressao_max,pressao_min,radiacao,temperatura_do_ar,temperatura_orvalho,temperatura_max,temperatura_min,temperatura_orvalho_max,temperatura_orvalho_min,umidade_max,umidade_min,umidade_relativa,direcao_vento,rajada_max,velocidade_media_vento
2018-10-16,0.0,950.157142857143,950.3285714285714,949.9285714285714,387.38,19.657142857142855,17.442857142857143,19.957142857142856,19.5,17.814285714285713,17.342857142857145,-7056.75,-7057.708333333333,-7057.333333333333,-7024.25,4.171428571428572,1.0571428571428572
2018-10-17,0.0,951.3208333333333,951.5583333333334,951.0375,750.5538461538462,20.754166666666666,18.425,21.145833333333332,20.3875,18.7375,18.150000000000002,89.04166666666667,84.375,86.91666666666667,212.66666666666666,3.1166666666666667,0.4458333333333333
2018-10-18,0.09999999999999999,949.0541666666667,949.4291666666667,948.8541666666666,635.8,21.625,20.083333333333332,21.912499999999998,21.3125,20.333333333333332,19.837500000000002,93.04166666666667,89.5,91.41666666666667,241.0,2.1999999999999997,0.20833333333333334
2018-10-19,0.525,945.6583333333333,945.9458333333333,945.3333333333334,1017.2,22.625,20.316666666666666,23.195833333333336,22.108333333333334,20.870833333333334,19.925,90.875,84.58333333333333,87.375,176.5,2.6958333333333333,0.5083333333333333
2018-10-20,0.11666666666666665,949.9041666666667,950.0625,949.5166666666668,1571.8384615384616,18.916666666666668,14.725,19.633333333333333,18.608333333333334,15.445833333333333,14.316666666666668,80.66666666666667,74.33333333333333,77.58333333333333,188.04166666666666,6.8374999999999995,2.375
2018-10-21,0.0,952.5458333333332,952.7458333333334,952.2583333333333,1610.246153846154,17.162499999999998,11.229166666666666,17.775000000000002,16.679166666666667,11.820833333333333,10.620833333333334,71.75,65.0,68.75,185.0,6.0249999999999995,1.8916666666666666
2018-10-22,0.0,953.0833333333334,953.3333333333334,952.875,1130.9538461538461,17.204166666666666,13.083333333333334,17.783333333333335,16.633333333333333,13.5375,12.545833333333334,81.0,74.83333333333333,78.125,234.41666666666666,3.045833333333333,0.5083333333333333
2018-10-23,0.0,951.225,951.4791666666666,951.0333333333333,2115.515384615385,20.05,14.783333333333333,20.720833333333335,19.241666666666667,15.308333333333332,14.245833333333332,78.41666666666667,72.625,75.20833333333333,237.54166666666666,3.1875,0.725
2018-10-24,0.0,951.4916666666667,951.7333333333332,951.2083333333334,1607.5461538461536,21.241666666666667,17.720833333333335,21.8875,20.724999999999998,18.1375,17.3625,83.83333333333333,78.375,81.16666666666667,195.20833333333334,5.420833333333333,1.7625
2018-10-25,0.27499999999999997,951.2624999999999,951.5541666666667,951.0916666666667,394.24615384615385,19.408333333333335,17.958333333333332,19.7375,19.179166666666667,18.279166666666665,17.691666666666666,93.08333333333333,89.20833333333333,91.5,195.75,2.9375,0.4458333333333333
