data,precipitacao,pressao_atmosferica,pressao_max,pressao_min,radiacao,temperatura_do_ar,temperatura_orvalho,temperatura_max,temperatura_min,temperatura_orvalho_max,temperatura_orvalho_min,umidade_max,umidade_min,umidade_relativa,direcao_vento,rajada_max,velocidade_media_vento
2015-01-01,0.0,1008.2833333333333,1008.6166666666667,1008.0291666666667,2213.0214285714287,29.900000000000002,18.654166666666665,30.6875,28.9875,19.366666666666667,17.974999999999998,56.541666666666664,49.5,52.5,116.75,9.729166666666666,4.904166666666667
2015-01-02,0.0,1008.0124999999999,1008.3000000000001,1007.7208333333333,2203.4285714285716,30.212500000000002,21.325,31.129166666666666,29.34583333333333,22.016666666666666,20.670833333333334,64.04166666666667,55.625,59.875,116.29166666666667,5.704166666666667,2.7291666666666665
2015-01-03,0.0,1012.2666666666668,1012.5583333333334,1011.7416666666667,1811.8357142857144,27.52916666666667,22.833333333333332,28.0625,27.045833333333334,23.291666666666668,22.125,78.0,71.95833333333333,75.75,167.125,6.858333333333333,4.375
2015-01-04,0.008333333333333333,1013.3583333333332,1013.6166666666667,1013.0958333333333,1778.1714285714286,26.775000000000002,22.75,27.28333333333333,26.4375,23.120833333333334,22.47083333333333,80.375,76.75,78.83333333333333,141.58333333333334,5.329166666666667,3.033333333333333
2015-01-05,0.18333333333333335,1014.5500000000001,1014.7583333333333,1014.225,1367.6571428571428,25.495833333333334,21.71666666666667,26.1375,25.025000000000002,22.208333333333332,21.266666666666666,82.08333333333333,77.41666666666667,80.125,147.20833333333334,5.5,2.9875000000000003
2015-01-06,0.15833333333333333,1015.1708333333332,1015.4458333333333,1014.9708333333333,1678.4714285714285,25.354166666666668,21.3875,25.729166666666668,24.925,21.712500000000002,21.037499999999998,81.41666666666667,78.20833333333333,79.66666666666667,96.58333333333333,5.870833333333334,3.1125000000000003
2015-01-07,0.0,1012.5500000000001,1012.8541666666666,1012.4083333333333,2247.3928571428573,27.837500000000002,20.6125,28.633333333333336,26.979166666666668,21.154166666666665,20.2,70.5,63.833333333333336,66.79166666666667,104.125,6.633333333333333,3.3333333333333335
2015-01-08,0.0,1011.7208333333333,1011.9333333333334,1011.525,2246.3142857142857,28.53333333333333,19.075,29.587500000000002,27.679166666666664,19.6875,18.495833333333334,62.333333333333336,54.708333333333336,58.791666666666664,130.83333333333334,6.945833333333333,3.8375
2015-01-09,0.0,1010.8541666666666,1011.0416666666666,1010.6666666666666,2291.8357142857144,29.841666666666665,17.579166666666666,30.52916666666667,28.870833333333334,18.4375,17.087500000000002,56.75,50.5,52.666666666666664,126.83333333333333,7.7375,3.7416666666666667
2015-01-10,0.0,1010.475,1010.6291666666666,1010.2833333333333,2275.8928571428573,29.74166666666667,17.3125,31.2,28.541666666666668,18.3875,15.783333333333333,55.708333333333336,42.375,50.083333333333336,121.33333333333333,7.2875000000000005,3.9
2015-01-11,0.0,1011.1625,1011.375,1010.9250000000001,2195.828571428571,27.179166666666664,22.425,27.8625,26.587500000000002,23.15416666666667,21.829166666666666,78.91666666666667,72.79166666666667,75.75,168.29166666666666,4.908333333333333,2.9458333333333333
2015-01-12,0.0,1010.5458333333332,1010.8541666666666,1010.25,2216.578571428571,28.724999999999998,20.895833333333332,29.96666666666667,27.820833333333336,21.808333333333334,19.633333333333333,69.45833333333333,57.958333333333336,64.83333333333333,100.625,6.7375,4.05
2015-01-13,0.0,1010.8625000000001,1011.1583333333333,1010.6,2210.1357142857146,28.758333333333336,22.05,29.40833333333333,28.09583333333333,22.837500000000002,21.066666666666666,71.16666666666667,63.25,67.41666666666667,145.875,5.108333333333333,2.966666666666667
2015-01-14,0.0,1011.4416666666666,1011.775,1011.1,2120.9928571428572,27.979166666666668,22.770833333333332,28.599999999999998,27.354166666666668,23.270833333333332,22.0,76.08333333333333,70.45833333333333,73.75,136.95833333333334,5.091666666666667,2.7624999999999997
2015-01-15,0.0,1011.6166666666667,1011.7916666666666,1011.3416666666667,2158.4928571428572,28.474999999999998,22.579166666666666,29.166666666666668,27.745833333333334,23.150000000000002,21.96666666666667,74.70833333333333,68.0,71.33333333333333,146.16666666666666,5.625,3.216666666666667
2015-01-16,0.0,1013.4041666666667,1013.6,1013.2291666666666,1994.9857142857143,28.170833333333334,22.704166666666666,28.8,27.695833333333336,23.295833333333334,22.34166666666667,74.95833333333333,70.79166666666667,72.66666666666667,162.45833333333334,4.9875,2.85
2015-01-17,0.0,1011.0,1011.2416666666667,1010.8791666666666,2239.8785714285714,28.2375,20.4375,29.079166666666666,27.491666666666664,21.104166666666668,19.6375,67.54166666666667,60.166666666666664,64.125,156.375,5.741666666666667,3.279166666666667
2015-01-18,0.0,1010.6750000000001,1010.8416666666667,1010.4125,2242.6857142857143,28.09166666666667,21.795833333333334,28.90833333333333,27.329166666666666,22.587500000000002,20.929166666666667,72.875,65.29166666666667,69.33333333333333,148.875,4.95,2.858333333333333
